id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
643994905821104136,Condo in Florence · ★4.83 · 3 bedrooms · 6 beds · 2 baths,463025185,Gregorio,,Centro Storico,43.77324,11.24578,Entire home/apt,240,2,41,2023-11-25,2.51,1,6,29,
633668131003689779,Condo in Florence · ★4.38 · 1 bedroom · 3 beds · 1 bath,460653343,Saimir,,Centro Storico,43.776272,11.250772,Entire home/apt,115,1,26,2023-12-04,1.38,10,272,18,
644008546677224210,Rental unit in Florence · ★4.20 · 1 bedroom · 2 beds · 2 baths,23904874,Edoardo E Michela,,Centro Storico,43.76989,11.25934,Entire home/apt,109,2,30,2023-10-23,1.69,219,343,19,
644032197548356670,Condo in Florence · ★4.79 · 1 bedroom · 2 beds · 1 bath,28303808,Salvatore,,Rifredi,43.78921,11.22036,Entire home/apt,156,2,33,2023-10-05,1.78,1,16,25,CIR: 048017LTN5780
633797783935793217,Condo in Florence · ★4.95 · 1 bedroom · 2 beds · 1 bath,460679741,Salvatore,,Centro Storico,43.779621,11.244355,Entire home/apt,174,2,95,2023-11-25,5.15,3,171,69,
633831313708506187,Rental unit in Florence · ★4.0 · 1 bedroom · 2 beds · 2 baths,23904874,Edoardo E Michela,,Rifredi,43.78378,11.26021,Entire home/apt,125,2,4,2023-09-11,0.26,219,356,2,
644044333007000888,Rental unit in Florence · ★4.89 · 1 bedroom · 1 bed · 1 bath,93332919,Chiara,,Centro Storico,43.76908,11.25424,Entire home/apt,150,3,28,2023-10-09,1.52,1,164,19,
644052205889551433,Condo in Florence · ★4.84 · 3 bedrooms · 3 beds · 3 baths,463038902,Adilia,,Isolotto Legnaia,43.77233,11.2325,Entire home/apt,216,2,45,2023-11-05,2.45,1,84,34,
633913019791032743,Condo in Florence · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,460711345,Daniele,,Centro Storico,43.776276,11.250368,Private room,94,1,45,2023-10-01,2.50,6,349,31,
644079063035829358,Condo in Florence · ★4.78 · 1 bedroom · 2 beds · 1 bath,463050505,Alexandro,,Centro Storico,43.77619405434482,11.25048436931154,Entire home/apt,121,2,75,2023-12-08,4.60,1,0,65,
634468990987489515,Condo in Florence · ★5.0 · 2 bedrooms · 2 beds · 2 baths,460846277,BB Holding,,Centro Storico,43.774127388922565,11.25794804096222,Entire home/apt,379,2,27,2023-11-21,1.48,3,338,18,048017LTI7343
644082818025683248,Condo in Florence · 2 bedrooms · 2 beds · 2 baths,362343373,Silvia,,Rifredi,43.78475,11.25456,Entire home/apt,180,3,1,2022-06-19,0.05,1,327,0,
634481207719055576,Condo in Florence · ★4.59 · 2 bedrooms · 3 beds · 2 baths,460725362,Marzia,,Centro Storico,43.786194,11.233151,Entire home/apt,124,2,58,2023-10-22,3.15,1,0,36,
634539799730255851,Condo in Florence · ★4.92 · 1 bedroom · 1 bed · 2 baths,131957966,Alessia,,Centro Storico,43.77154,11.26743,Entire home/apt,87,3,39,2023-10-20,2.06,2,180,21,
644085221718464536,Rental unit in Florence · ★4.33 · 1 bedroom · 4 beds · 1 bath,65222778,Apartments_Florence,,Centro Storico,43.76577,11.25219,Entire home/apt,179,3,6,2023-09-20,0.34,40,306,2,048017LTN8097
634597106129883296,Condo in Florence · ★4.80 · 1 bedroom · 3 beds · 2 baths,1184644,Samuel & Paolo For Firenze Rentals®,,Centro Storico,43.77608,11.2579,Entire home/apt,223,1,5,2023-04-25,0.26,17,235,1,
644165780787287890,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,463079197,Abu,,Centro Storico,43.77942,11.25938,Entire home/apt,199,2,66,2023-11-26,3.74,1,75,49,
634637107106893468,Condo in Florence · ★4.25 · 2 bedrooms · 3 beds · 1 bath,362247,Sid,,Gavinana Galluzzo,43.758305,11.286823,Entire home/apt,98,2,4,2022-11-25,0.22,34,351,0,
634664965517505423,Condo in Florence · ★4.92 · 2 bedrooms · 2 beds · 2 baths,5250966,Bruna,,Centro Storico,43.771265639582666,11.250159502029424,Entire home/apt,142,2,114,2023-12-15,6.15,8,206,78,Cir. 048017LTN7353
644186012156136142,Condo in Florence · ★4.80 · 2 bedrooms · 3 beds · 1 bath,463085123,Giovanni,,Campo di Marte,43.7844643,11.2900021,Entire home/apt,,1,5,2022-08-16,0.28,1,0,0,
644218392349575827,Condo in Florence · ★4.98 · 1 bedroom · 2 beds · 1 bath,93451759,Gabriele,,Centro Storico,43.7661949,11.2544273,Entire home/apt,131,3,49,2023-11-27,2.81,1,354,38,
635186793376643993,Condo in Florence · ★4.80 · 1 bedroom · 2 beds · 1 bath,77906136,Salvatore,,Centro Storico,43.77999,11.23645,Entire home/apt,117,2,40,2023-10-23,2.78,1,357,32,048017LTN8425
635191836433737826,Condo in Florence · ★4.90 · 2 bedrooms · 2 beds · 2 baths,51561154,Giulio,,Centro Storico,43.764374,11.261741,Entire home/apt,158,2,86,2023-11-24,4.62,23,285,54,048017LTN1437
644522741783267980,Condo in Florence · ★4.89 · 2 bedrooms · 4 beds · 1 bath,4156491,Apartments Florence,,Centro Storico,43.76974,11.25499,Entire home/apt,272,3,9,2023-11-20,1.26,97,129,9,048017LTN7217
635218470557619315,Rental unit in Florence · ★4.58 · 1 bedroom · 3 beds · 1 bath,26894194,Mamo,,Centro Storico,43.77385,11.27002,Entire home/apt,78,1,12,2023-10-07,0.66,140,358,6,
644578443497339430,Rental unit in Florence · ★4.67 · 1 bedroom · 1 bed · 1 private bath,43359353,Antonio,,Isolotto Legnaia,43.778282,11.2092538,Private room,83,1,6,2023-09-24,0.33,1,351,5,
635382372904435552,Condo in Florence · ★4.84 · 2 bedrooms · 3 beds · 2 baths,1184644,Samuel & Paolo For Firenze Rentals®,,Centro Storico,43.77632,11.25617,Entire home/apt,212,1,67,2023-11-25,3.71,17,190,45,
644643881949021824,Home in Florence · ★5.0 · 1 bedroom · 1 bed · 1 private bath,463185554,Barbara,,Centro Storico,43.77873,11.2436,Private room,70,2,34,2023-10-08,1.86,1,0,20,04817LTN11334
635424320715868136,Condo in Florence · ★4.85 · 1 bedroom · 1 bed · 1 bath,458138,Beatrice,,Centro Storico,43.77305,11.26476,Entire home/apt,,5,20,2023-10-26,1.07,1,0,13,
635427956020726703,Condo in Florence · ★4.67 · 1 bedroom · 1 bed · 1 bath,1184644,Samuel & Paolo For Firenze Rentals®,,Centro Storico,43.77631,11.25664,Entire home/apt,177,1,6,2022-07-18,0.32,17,241,0,
644712862637605118,Condo in Florence · ★4.86 · 1 bedroom · 2 beds · 1 bath,448054153,Gabriella,,Centro Storico,43.76829,11.26068,Entire home/apt,134,3,49,2023-11-01,3.14,2,355,38,
644724248719067843,Condo in Florence · ★4.83 · 2 bedrooms · 2 beds · 1 bath,425701381,Florinda,,Rifredi,43.79332,11.21131,Entire home/apt,218,2,47,2023-10-07,2.57,1,0,21,
635446198605427067,Rental unit in Florence · ★4.82 · 1 bedroom · 2 beds · 1 shared bath,461081197,Nuria,,Rifredi,43.80306,11.24017,Private room,48,1,73,2023-11-07,3.88,2,320,33,
635472303020704572,Condo in Florence · ★4.68 · 1 bedroom · 1 bed · 1 bath,157809998,Diana,,Centro Storico,43.76742,11.26506,Entire home/apt,103,3,30,2023-11-03,1.62,7,0,23,
644724694176587574,Condo in Florence · 2 bedrooms · 2 beds · 2 baths,7439057,Reservation,,Isolotto Legnaia,43.76991,11.23387,Entire home/apt,250,1,0,,,34,0,0,
644737368446437190,Condo in Florence · 2 bedrooms · 3 beds · 1 bath,7439057,Reservation,,Isolotto Legnaia,43.77103,11.23401,Entire home/apt,250,1,1,2022-09-25,0.07,34,0,0,
635561290935889496,Serviced apartment in Florence · ★4.71 · 1 bedroom · 1 bed · 1 private bath,47439569,Weidan,,Centro Storico,43.77665,11.2532,Private room,45,1,181,2023-12-03,9.63,2,257,115,
644774942260317972,Condo in Florence · ★4.33 · 3 bedrooms · 6 beds · 2 baths,451598379,Federico,,Centro Storico,43.7696,11.25696,Entire home/apt,80,3,24,2023-11-27,1.40,25,12,20,048017LTI7490
644782684234634288,Condo in Florence · ★4.70 · 3 bedrooms · 4 beds · 1 bath,451598379,Federico,,Centro Storico,43.76844,11.26434,Entire home/apt,69,3,10,2023-12-02,2.59,25,24,10,048017LTN6410
635655498648613296,Condo in Florence · ★4.87 · Studio · 1 bed · 1 bath,355555977,Italy,,Centro Storico,43.76712,11.24935,Entire home/apt,62,1,94,2023-11-27,5.00,12,351,60,
644829335048328208,Condo in Florence · ★4.52 · 1 bedroom · 2 beds · 1 bath,463235437,Paola,,Centro Storico,43.76918,11.25884,Entire home/apt,130,3,25,2023-10-18,1.72,1,352,22,
635664972681112673,Serviced apartment in Florence · ★4.95 · Studio · 1 bed · 1 bath,355555977,Italy,,Centro Storico,43.76755,11.25083,Entire home/apt,62,1,75,2023-11-11,4.00,12,356,41,
635671389386887625,Serviced apartment in Florence · ★4.94 · 1 bedroom · 2 beds · 1 bath,355555977,Italy,,Centro Storico,43.76756,11.25072,Entire home/apt,73,1,88,2023-12-13,4.75,12,0,53,
645264076855764485,Rental unit in Florence · ★4.25 · 2 bedrooms · 3 beds · 2 baths,249850421,ApartmentsFlorence,,Centro Storico,43.77652,11.25281,Entire home/apt,252,3,4,2023-04-16,0.23,47,295,2,048017LTN7201
635861918995810528,Rental unit in Florence · ★4.0 · 1 bedroom · 2 beds · 1 bath,435431766,Madeinitaly,,Campo di Marte,43.767452,11.277793,Entire home/apt,100,1,7,2023-12-03,0.38,6,22,1,048017LTN7241
645413992878406457,Rental unit in Florence · ★3.50 · 2 bedrooms · 4 beds · 2 baths,175095371,Annie,,Centro Storico,43.7721578034761,11.2638621018524,Entire home/apt,139,1,4,2022-10-31,0.24,54,17,0,048017LTI7378
645495096678367307,Condo in Florence · 3 bedrooms · 5 beds · 2 baths,451598379,Federico,,Centro Storico,43.781967413611085,11.257646373329413,Entire home/apt,5000,3,2,2023-08-22,0.42,25,61,2,048017LTN9973
635867657353465638,Vacation home in Florence · ★4.58 · 1 bedroom · 2 beds · 1 bath,56755232,Stefania,,Rifredi,43.79457,11.24033,Entire home/apt,52,2,24,2023-12-09,1.39,1,211,21,
645507846166669890,Condo in Florence · ★4.11 · 2 bedrooms · 3 beds · 1 bath,451598379,Federico,,Centro Storico,43.76342,11.24495,Entire home/apt,5000,3,9,2023-08-08,0.52,25,307,4,048017LTI7488
636032249477191205,Rental unit in Florence · ★4.85 · 2 bedrooms · 4 beds · 2 baths,51561154,Giulio,,Centro Storico,43.766884,11.259283,Entire home/apt,192,2,103,2023-11-28,5.65,23,302,67,048017LTI7092
645512410102765854,Condo in Florence · ★3.40 · 2 bedrooms · 4 beds · 2 baths,451598379,Federico,,Centro Storico,43.76568,11.24761,Entire home/apt,76,3,5,2023-01-02,0.30,25,44,1,048017LTN9975
646005088124360749,Condo in Florence · ★4.0 · 2 bedrooms · 3 beds · 1 bath,451598379,Federico,,Centro Storico,43.77619,11.25365,Entire home/apt,70,3,12,2023-11-23,0.70,25,41,8,048017LTI7487
646039470752496528,Rental unit in Florence · ★4.67 · 2 bedrooms · 4 beds · 3 baths,175095371,Annie,,Centro Storico,43.7686488139353,11.258542132016,Entire home/apt,155,1,23,2023-11-26,1.38,54,0,20,048017LTI7363
646058676252765780,Condo in Florence · ★4.98 · 1 bedroom · 2 beds · 1 bath,182749349,Elena,,Centro Storico,43.7617108,11.2430034,Entire home/apt,102,3,45,2023-10-25,2.45,1,174,28,182749349
636243425781015494,Condo in Florence · ★4.81 · 2 bedrooms · 4 beds · 2 baths,461255715,Mariella,,Centro Storico,43.780605,11.263534,Entire home/apt,95,2,31,2023-09-29,1.66,1,244,15,CIR: 048027LTN7317
636354257754977870,Condo in Florence · ★4.40 · 3 bedrooms · 3 beds · 2 baths,13221319,Barbara,,Centro Storico,43.7545,11.24752,Entire home/apt,190,1,43,2023-10-15,2.29,3,361,21,
636829358687846645,Condo in Florence · ★4.67 · 1 bedroom · 2 beds · 1 bath,461366500,Abeju,,Campo di Marte,43.7715,11.28445,Entire home/apt,,3,6,2023-08-19,0.38,1,0,2,
646102075836979482,Rental unit in Florence · 2 bedrooms · 2 beds · 2 baths,26894194,Mamo,,Centro Storico,43.77557,11.26955,Entire home/apt,105,1,2,2023-04-10,0.13,140,352,1,
636853515321437342,Serviced apartment in Florence · ★4.92 · Studio · 1 bed · 1 bath,355555977,Italy,,Centro Storico,43.76552,11.24909,Entire home/apt,62,1,76,2023-11-27,4.04,12,362,44,
646109094515262832,Rental unit in Florence · ★4.53 · 2 bedrooms · 3 beds · 1 bath,26894194,Mamo,,Centro Storico,43.77902,11.25337,Entire home/apt,202,1,19,2023-12-12,1.08,140,342,15,
636882182374109237,Vacation home in Florence · ★4.94 · 1 bedroom · 2 beds · 1 bath,355555977,Italy,,Centro Storico,43.766544342041016,11.250076293945312,Entire home/apt,139,1,120,2023-12-06,6.37,12,0,78,
646156353582077536,Condo in Florence · ★4.71 · 1 bedroom · 1 bed · 1 bath,187225527,Andrea,,Centro Storico,43.78360869999999,11.2347671,Entire home/apt,49,2,79,2023-12-10,4.30,9,358,52,048017LTN6419
646157366786575416,Rental unit in Florence · ★4.65 · 1 bedroom · 3 beds · 1 bath,23904874,Edoardo E Michela,,Centro Storico,43.76966,11.25209,Entire home/apt,133,2,84,2023-12-17,4.62,219,100,51,
636895254104934775,Loft in Florence · ★4.43 · Studio · 2 beds · 1 bath,10965225,Cristian,,Rifredi,43.787067,11.259915,Entire home/apt,73,1,14,2023-11-28,0.75,3,361,11,
646229568320883179,Rental unit in Florence · ★3.58 · 1 bedroom · 3 beds · 1 bath,23904874,Edoardo E Michela,,Centro Storico,43.76984,11.26099,Entire home/apt,133,2,19,2023-06-27,1.04,219,362,9,
636943718158965301,Bed and breakfast in Florence · ★4.87 · 1 bedroom · 1 bed · 1 private bath,47439569,Weidan,,Centro Storico,43.77666,11.25174,Private room,79,1,15,2023-08-24,0.88,2,337,6,
646237234852738052,Condo in Florence · ★4.75 · 1 bedroom · 2 beds · 1 bath,7439057,Reservation,,Centro Storico,43.77219,11.26438,Entire home/apt,141,1,4,2023-10-01,0.55,34,363,4,
646243251041219098,Rental unit in Florence · ★4.71 · 1 bedroom · 2 beds · 1.5 baths,23904874,Edoardo E Michela,,Centro Storico,43.76684,11.25204,Entire home/apt,284,2,7,2023-09-15,0.43,219,330,4,
646289124058085598,Rental unit in Florence · 1 bedroom · 1 bed · 1 private bath,463541039,Pegaso,,Centro Storico,43.77603,11.24557,Private room,92,1,1,2022-07-23,0.06,12,0,0,
636954106953895872,Condo in Florence · ★4.93 · 1 bedroom · 2 beds · 1 bath,5905166,Josephine,,Isolotto Legnaia,43.774307,11.232713,Entire home/apt,123,2,42,2023-10-20,2.24,1,349,21,
637425219653273799,Condo in Florence · ★4.93 · 2 bedrooms · 4 beds · 2 baths,460886341,Niccolo,,Centro Storico,43.774769,11.258615,Entire home/apt,440,1,27,2023-07-18,1.54,1,293,16,
646293693623137016,Condo in Florence · ★4.58 · 1 bedroom · 2 beds · 1 bath,167987188,Rossella,,Centro Storico,43.77505,11.2439,Entire home/apt,170,1,12,2023-09-21,0.66,3,361,1,
646819059597319204,Condo in Florence · ★4.77 · 1 bedroom · 1 bed · 1 bath,3314526,Alessandro,,Centro Storico,43.76745,11.26102,Entire home/apt,162,2,30,2023-10-22,1.71,45,291,17,
646914237627332535,Boutique hotel in Florence · ★4.50 · 1 bedroom · 1 bed · 1 private bath,463406092,Mariaceleste,,Centro Storico,43.76649,11.25288,Private room,200,1,20,2023-11-03,1.28,8,299,14,
637554516066564032,Rental unit in Florence · ★4.10 · 1 bedroom · 1 bed · 1 private bath,457708760,Maria,,Centro Storico,43.77509,11.25344,Private room,85,2,21,2023-05-14,1.14,6,363,6,
638018215576969091,Condo in Florence · ★4.40 · 1 bedroom · 1 bed · 1 bath,10839658,Manu,,Centro Storico,43.77712,11.25495,Entire home/apt,59,14,10,2023-11-04,0.54,1,211,6,
638051295027083256,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,152140176,Alessandra,,Centro Storico,43.76717,11.24953,Entire home/apt,230,1,1,2022-06-05,0.05,14,0,0,
646914283331496283,Boutique hotel in Florence · ★4.17 · 1 bedroom · 1 bed · 1 private bath,463406092,Mariaceleste,,Centro Storico,43.76635,11.25203,Private room,200,1,24,2023-07-29,1.56,8,300,18,
646920257460348007,Boutique hotel in Florence · ★4.57 · 1 bedroom · 1 bed · 1 private bath,463406092,Mariaceleste,,Centro Storico,43.76647,11.2528,Private room,170,1,21,2023-09-15,1.15,8,297,13,
638270114968161726,Rental unit in Florence · ★4.80 · 2 bedrooms · 3 beds · 2 baths,114253061,Lorenzo,,Centro Storico,43.77021,11.26254,Entire home/apt,100,1,71,2023-12-01,3.82,42,241,45,
646924757748675754,Boutique hotel in Florence · ★4.29 · 1 bedroom · 1 bed · 1 private bath,463406092,Mariaceleste,,Centro Storico,43.76701,11.25164,Private room,250,1,14,2023-09-29,0.85,8,302,9,
646966896240510633,Home in Florence · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,42699828,Graziano,,Centro Storico,43.774066588038025,11.245869342327891,Private room,80,2,96,2023-12-07,5.28,1,0,64,
638327550915944834,Condo in Florence · ★4.85 · 1 bedroom · 2 beds · 1 bath,65229802,Carmen,,Centro Storico,43.7781909,11.2559474,Entire home/apt,160,2,46,2023-11-13,2.54,1,0,31,048017LTN7856
646986748376929566,Rental unit in Florence · ★4.68 · 1 bedroom · 2 beds · 1.5 baths,15507676,Martina,,Centro Storico,43.77263,11.24468,Entire home/apt,172,2,40,2023-10-16,2.21,11,50,22,
638424620355779703,Condo in Florence · ★4.95 · 1 bedroom · 1 bed · 1 private bath,45122626,Paolo,,Centro Storico,43.774857,11.262722,Private room,114,2,37,2023-10-10,1.98,1,350,21,048017LTN13605
647069816548423493,Condo in Florence · ★4.88 · 1 bedroom · 2 beds · 1 bath,463726984,Sabrina,,Centro Storico,43.768193,11.258629,Entire home/apt,56,1,98,2023-12-12,5.63,1,77,65,CIR 048017LTN7391
638773909497727443,Rental unit in Florence · ★4.68 · 1 bedroom · 2 beds · 1 bath,76556384,Andrea,,Centro Storico,43.76937,11.25304,Entire home/apt,97,1,19,2023-10-07,1.04,67,349,4,
638875728760346322,Condo in Florence · ★4.86 · 3 bedrooms · 4 beds · 3 baths,171423598,Eleonora,,Centro Storico,43.765808,11.247271,Entire home/apt,351,2,44,2023-10-31,2.38,16,192,25,
638943358610619765,Condo in Florence · ★4.09 · 3 bedrooms · 4 beds · 1 bath,451598379,Federico,,Centro Storico,43.76981,11.25528,Entire home/apt,5000,28,11,2023-09-01,0.63,25,0,4,048017LTN6499
647113072233570471,Guest suite in Florence · ★4.59 · 1 bedroom · 1 bed · 1 bath,120271769,Emiliano,,Rifredi,43.79148,11.25157,Entire home/apt,39,1,54,2023-11-29,2.96,2,26,37,
638963376069208966,Condo in Florence · ★4.14 · 3 bedrooms · 6 beds · 2 baths,451598379,Federico,,Centro Storico,43.77305,11.26226,Entire home/apt,1774,3,7,2023-09-08,0.40,25,25,3,048017LTN5736
647154671217077795,Condo in Florence · ★4.81 · 1 bedroom · 2 beds · 1 bath,59955692,Andrea,,Centro Storico,43.77308,11.24616,Entire home/apt,170,2,26,2023-10-23,1.49,1,316,21,
638979745857554951,Condo in Florence · ★4.44 · 2 bedrooms · 3 beds · 1 bath,451598379,Federico,,Centro Storico,43.773070200762426,11.260201609218269,Entire home/apt,86,3,9,2023-11-27,2.48,25,34,9,048017LTN9974
638991733569997071,Condo in Florence · ★5.0 · 1 bedroom · 3 beds · 1 bath,13439179,Massimiliano,,Centro Storico,43.770557,11.260377,Entire home/apt,165,2,6,2023-01-01,0.33,2,157,1,
647646874064980652,Home in Florence · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,463845350,Stefania,,Centro Storico,43.7783617,11.2559881,Private room,34,1,90,2023-12-15,4.90,1,301,86,
647731993331153967,Condo in Florence · ★4.91 · 1 bedroom · 2 beds · 1 private bath,463873159,Elena,,Centro Storico,43.78155,11.23515,Private room,45,1,104,2023-11-19,5.68,2,20,67,
639003374293355238,Condo in Florence · ★4.68 · 2 bedrooms · 2 beds · 1 bath,461866075,Elena,,Centro Storico,43.76285,11.26285,Entire home/apt,95,2,43,2023-11-06,2.35,1,0,30,
647773314568167688,Home in Florence · ★4.53 · 1 bedroom · 1 bed · 1 shared bath,220408150,Salvatore,,Isolotto Legnaia,43.77163,11.21566,Shared room,50,1,59,2023-10-13,3.27,2,365,50,
647843958904352133,Condo in Florence · ★4.76 · 2 bedrooms · 2 beds · 1 bath,21037402,Laura,,Centro Storico,43.77523,11.24442,Entire home/apt,115,1,59,2023-11-26,3.23,10,164,25,
639475664114886441,Condo in Florence · ★3.67 · Studio · 1 bed · 1 bath,461981031,Maria Luigia,,Centro Storico,43.77461,11.25905,Entire home/apt,99,2,9,2023-09-16,0.49,1,335,4,
647853425795398573,Condo in Florence · ★3.83 · 1 bedroom · 1 bed · 1.5 baths,3314526,Alessandro,,Centro Storico,43.76521,11.26093,Entire home/apt,400,2,6,2022-09-10,0.33,45,365,0,
648133676427646838,Loft in Florence · ★4.67 · 1 bedroom · 3 beds · 1 bath,44273038,Luca,,Gavinana Galluzzo,43.75322,11.24014,Entire home/apt,92,2,60,2023-10-30,4.80,1,0,59,048017LTN8737-L51066
639490081236951381,Condo in Florence · 3 bedrooms · 4 beds · 3 baths,96514403,Monica,,Rifredi,43.78305,11.2557,Entire home/apt,471,3,1,2023-10-17,0.48,7,174,1,
